source,zip_file,image_id,width,height,total_masks,major_category,sub_category
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,ad616058fbb348c3b175c209621ac831fb15e50db067427ab60b68805ef152ff,512,512,368,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,af26f0292ab14bea95d5dcdd5dc4b6a0a89ed919fde14067ada9c64a832099f7,512,512,61,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b5765fae0e3841fb9a627ecb24c7bc774bababa19481495bbba646be76437724,512,512,88,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b5f3ea3a4e11498b8aa3c931f1a3024000ecbe56edcc477eb6a9490366ad1682,512,512,79,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b635b441293d4cf990c0dff9db713f8a1b36cdad0252461a93e7612da2ee57ca,512,512,81,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b83031131bc349308820a82daed6102a85d2a54432784406ad9fada0f9fd8c3d,512,512,120,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b953d920a7d545ecbc6b30a55956d3d070cbe7273bab4e4aa3fa3b18a211aeed,512,512,104,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,b9ef7328818f47409913072c84ea8c396b6528ffd5ee41c8bcf7d9944905318e,512,512,108,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,be0e792aff0f454cbcb60f9dcb6572098a9e0fb8d6c0413c80f2159770694c89,512,512,300,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,c44ebabdeb9e423687b38ea951b54b843f8c7f8251d44f2e899ffc22e94bcc26,512,512,266,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,c73ef7d46b224e38925b314163316a1a155b66bfb8c2443fa702e01aef6e4502,512,512,414,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,cadc831b159946228f6cc3a3914829bba828aa8ef8d24b9a8c7089312f4bd4ed,512,512,137,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,cfe4eada5c854d69b98734b8a8ae2172a1bb8078172d4981a124a411360b8c85,512,512,116,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d0546458e7d046799708db671d2654cd643d2bbf9cf54fd09eb88b87828990a1,512,512,88,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d34de19881a043858a5f10ec71302ee3de6e860f024547c2ad227d1c514ac968,512,512,85,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d5e4fb2b1f324aa686649bebb36ed07e2d1b288472cc43dc9916fc297c0157a3,512,512,456,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d6d9b82f29764edba0c7d41559430052db9155adec234a45b4dbfc171025dab1,512,512,116,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d7a552b9190c4d42ad01e314925140f68053d97db908462e8441a055f6572c7c,512,512,107,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d979c0db4f854f3db895eabe516b44b8f78a5315c5be4883b4508c5288ed299c,512,512,107,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,d9e2395afc194d9290045adea19d75e43937dacfb4af42a8a3662ebd4a341b56,512,512,105,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,db1d4e974f8741e7871cdc4b0ef7a1cbf0f4db4b7374409caeefb9f788ea2aa8,512,512,129,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,dd93cbfb1341497a94453e81e21da527cd5fd1da2cb54d49a075f6606f69d6ce,512,512,72,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,dda7bc650e204639a0bb1811f44ac9adf29468c5d12945a69bffcfb7dded7bfb,512,512,108,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,e19fe59cd5254406baf677b62d46b42790c827eba852469bbe7b43aee5280a75,512,512,104,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,e36a3055958e44f18ff225bd6add46118804fa85d616471fa94b23e9256822ef,512,512,107,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,e6c5de12f2e64cf0b0136140a669a56a9111f96eaff946589bab7e364b884c64,512,512,125,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,e7bedd6311f54f679269aab65f72f55bf669221580a841a48c95e2b654085b40,512,512,130,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,e9e580cb933c4c17967c80031722547f1524054aa3f041c38fa33fbe8ff63f82,512,512,374,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,eb7d9727582f4bd9b0add4ce2e7ecb9b5b449204629341bc96f39f2170d0ae9e,512,512,126,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,ee5557d7bf984058b8272ea14a73df911882c5c1be3b4c78ad1502ab46f63fd4,512,512,97,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,f02fad2e9d6b4e7c9873fe1132024045b92b5bf87a3741c29152063871db548b,512,512,67,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,f07f73644cc0424bbfa2a3f6dbc7ad242cad356763884e5ea8d2dc643f296609,512,512,104,Histology,HE
TCGA_ColorNorm,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,fe8fc9bf6d294909b62a4433c790a4047fb19f1af4624d2ea5b469bb618edc96,512,512,78,Histology,HE
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_01_man_seg021,1024,1024,24,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_01_man_seg031,1024,1024,24,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_01_man_seg033,1024,1024,24,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_01_man_seg039,1024,1024,24,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_02_man_seg001,1024,1024,22,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_02_man_seg052,1024,1024,28,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_02_man_seg055,1024,1024,28,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-GOWT1_02_man_seg072,1024,1024,27,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg000,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg001,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg002,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg003,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg004,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg005,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg006,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg007,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg008,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg009,628,690,30,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg010,628,690,32,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg011,628,690,33,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg012,628,690,33,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg013,628,690,33,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg014,628,690,35,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg015,628,690,35,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg016,628,690,35,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg017,628,690,35,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg018,628,690,36,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg019,628,690,39,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg020,628,690,41,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg021,628,690,41,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg022,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg023,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg024,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg025,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg026,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg027,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg028,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg029,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg030,628,690,46,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg031,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg032,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg033,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg034,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg035,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg036,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg037,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg038,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg039,628,690,42,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg040,628,690,42,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg041,628,690,42,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg042,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg043,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg044,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg045,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg046,628,690,42,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg047,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg048,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg049,628,690,46,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg050,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg051,628,690,43,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg052,628,690,52,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg053,628,690,47,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg054,628,690,48,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg055,628,690,47,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg056,628,690,46,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg057,628,690,47,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg058,628,690,46,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg059,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg060,628,690,47,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg061,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg062,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg063,628,690,44,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_01_man_seg064,628,690,45,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg000,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg001,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg002,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg003,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg004,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg005,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg006,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg007,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg008,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg009,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg010,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg011,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg012,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg013,739,773,8,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg014,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg015,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg016,739,773,10,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg017,739,773,10,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg018,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg019,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg020,739,773,10,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg021,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg022,739,773,9,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg023,739,773,11,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg024,739,773,12,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg025,739,773,11,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg026,739,773,14,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg027,739,773,12,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg028,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg029,739,773,14,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg030,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg031,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg032,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg033,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg034,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg035,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg036,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg037,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg038,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg039,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg040,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg041,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg042,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg043,739,773,14,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg044,739,773,13,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg045,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg046,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg047,739,773,14,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg048,739,773,14,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg049,739,773,17,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg050,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg051,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg052,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg053,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg054,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg055,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg056,739,773,17,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg057,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg058,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg059,739,773,15,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg060,739,773,16,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg061,739,773,18,Fluorescence,Cloud
celltracking,/Kaggle_stage1_train_test/stage1_train_fix_v4_external.zip,Fluo-N2DH-SIM+_02_man_seg062,739,773,17,Fluorescence,Cloud
